direct_tv,indirect_tv,status
0.0,0.00853264331817627,1
0.8,0.8667146563529968,0
0.8,0.8524027466773987,0
1.0,0.9953893721103668,0
0.6,0.18623733520507812,1
1.0,0.998036116361618,0
1.0,0.9944736659526825,0
1.0,0.9955324828624725,0
1.0,0.9953893721103668,0
0.4,0.012031078338623047,1
0.6,0.21991199254989624,1
1.0,0.99653360247612,0
0.4,0.009585380554199219,1
1.0,0.9969646334648132,0
0.6,0.2572542428970337,0
1.0,0.998036116361618,0
0.2,0.008546590805053711,1
0.8,0.6987872123718262,0
1.0,0.9946677982807159,0
0.6,0.1902710199356079,0
0.6,0.21991199254989624,1
0.8,0.8863802552223206,0
1.0,0.998036116361618,0
0.6,0.21991199254989624,1
0.8,0.9256994128227234,0
0.0,0.0091133713722229,1
1.0,0.994200587272644,0
0.8,0.8871320188045502,0
0.6,0.1902710199356079,1
1.0,0.9948115050792694,0
1.0,0.995161235332489,0
1.0,0.9944736659526825,0
0.8,0.9055251777172089,0
0.8,0.8863802552223206,0
0.4,0.01135110855102539,1
1.0,0.9927220046520233,0
0.8,0.7356732487678528,0
0.2,0.008570432662963867,1
1.0,0.9895428717136383,0
0.4,0.008570432662963867,1
1.0,0.994339108467102,0
1.0,0.9855915009975433,0
0.6,0.1148155927658081,1
0.4,0.008570432662963867,1
1.0,0.9914752244949341,0
0.8,0.7169008851051331,1
0.8,0.8863802552223206,0
0.8,0.8895309269428253,0
1.0,0.994339108467102,0
0.8,0.8824483156204224,0
0.4,0.008570432662963867,1
0.8,0.8344937562942505,0
0.6,0.13023686408996582,1
0.6,0.21991199254989624,0
0.4,0.008570432662963867,1
0.4,0.008570432662963867,1
0.8,0.9055251777172089,0
0.4,0.008570432662963867,1
0.4,0.008570432662963867,1
0.8,0.9199930131435394,1
0.8,0.8667146563529968,1
0.8,0.9199930131435394,0
0.8,0.9199930131435394,0
0.6,0.32418274879455566,0
0.8,0.9055251777172089,0
0.8,0.8667146563529968,0
0.4,0.008603572845458984,1
1.0,0.9927220046520233,0
1.0,0.9933677017688751,0
1.0,0.9953893721103668,1
0.4,0.008570432662963867,1
1.0,0.9955324828624725,0
0.6,0.13184738159179688,1
0.8,0.7737295925617218,0
1.0,0.9978558123111725,0
0.8,0.8863802552223206,0
0.4,0.008570432662963867,1
1.0,0.998545229434967,0
1.0,0.995161235332489,0
1.0,0.9928841292858124,0
0.6,0.2696183919906616,1
0.8,0.8814025223255157,1
0.8,0.8344937562942505,0
0.8,0.8824483156204224,0
0.4,0.008570432662963867,1
0.8,0.8040124177932739,0
1.0,0.9953893721103668,0
1.0,0.9953893721103668,0
1.0,0.9952204823493958,0
0.8,0.8863802552223206,1
0.6,0.21991199254989624,1
0.8,0.9199930131435394,0
0.6,0.09138244390487671,1
0.8,0.9386362731456757,0
0.2,0.008570432662963867,1
1.0,0.9978558123111725,0
1.0,0.9971080124378204,0
1.0,0.9955324828624725,0
0.6,0.0838361382484436,1
0.4,0.008570432662963867,1
0.16666666666666666,0.008570432662963867,1
0.8333333333333334,0.949423223733902,0
0.8333333333333334,0.9434126615524292,0
0.8333333333333334,0.9574843347072601,0
0.6666666666666666,0.40858781337738037,1
0.8333333333333334,0.9814859926700592,0
1.0,0.9980787038803101,0
1.0,0.9984479248523712,0
1.0,0.998398095369339,0
0.3333333333333333,0.008570432662963867,1
0.6666666666666666,0.44867265224456787,1
1.0,0.9988062679767609,0
0.3333333333333333,0.008570432662963867,1
0.8333333333333334,0.9716417193412781,0
0.6666666666666666,0.49996423721313477,0
1.0,0.9993194937705994,0
0.16666666666666666,0.010274410247802734,1
0.8333333333333334,0.8700811862945557,0
1.0,0.998079389333725,0
0.5,0.02392590045928955,0
0.5,0.028386473655700684,1
0.8333333333333334,0.9574843347072601,0
1.0,0.9993194937705994,0
0.6666666666666666,0.44867265224456787,1
0.8333333333333334,0.9729482233524323,0
0.16666666666666666,0.008522748947143555,1
1.0,0.9979834258556366,0
0.8333333333333334,0.9577880203723907,0
0.6666666666666666,0.4041740298271179,1
0.8333333333333334,0.9523835182189941,0
1.0,0.9983185231685638,0
1.0,0.9980787038803101,0
0.8333333333333334,0.9651196300983429,0
0.8333333333333334,0.9574843347072601,0
0.3333333333333333,0.008570432662963867,1
1.0,0.9973538219928741,0
0.8333333333333334,0.8893134593963623,0
0.3333333333333333,0.008570432662963867,1
1.0,0.9963527023792267,0
0.3333333333333333,0.008570432662963867,1
1.0,0.9980317652225494,0
1.0,0.99496129155159,0
0.6666666666666666,0.27243131399154663,1
0.5,0.009987235069274902,1
1.0,0.9970304667949677,0
0.8333333333333334,0.8796674013137817,1
0.8333333333333334,0.9574843347072601,0
0.8333333333333334,0.9587549865245819,0
1.0,0.9980317652225494,0
0.6666666666666666,0.43917739391326904,0
0.5,0.01335000991821289,1
0.8333333333333334,0.9357137978076935,0
0.5,0.015380024909973145,1
0.6666666666666666,0.44867265224456787,0
0.5,0.008570432662963867,1
0.3333333333333333,0.008570432662963867,1
0.8333333333333334,0.9651196300983429,0
0.3333333333333333,0.008570432662963867,1
0.3333333333333333,0.008570432662963867,1
0.6666666666666666,0.5453572273254395,1
0.6666666666666666,0.4041740298271179,1
0.8333333333333334,0.9707558453083038,0
0.6666666666666666,0.5453572273254395,0
0.6666666666666666,0.5806720554828644,0
0.6666666666666666,0.49996423721313477,0
0.8333333333333334,0.949423223733902,0
0.5,0.02414834499359131,1
1.0,0.9973538219928741,0
1.0,0.9977113902568817,0
0.8333333333333334,0.9574843347072601,1
0.5,0.008570432662963867,1
1.0,0.9984479248523712,0
0.5,0.013636946678161621,1
0.8333333333333334,0.9080152213573456,0
1.0,0.9992622435092926,0
0.8333333333333334,0.9574843347072601,0
0.3333333333333333,0.008570432662963867,1
0.8333333333333334,0.9849987626075745,0
1.0,0.9983185231685638,0
1.0,0.9975234866142273,0
0.6666666666666666,0.5270442068576813,1
0.8333333333333334,0.9554651379585266,1
0.6666666666666666,0.3446802496910095,0
0.8333333333333334,0.9558905065059662,0
0.5,0.021306157112121582,1
0.8333333333333334,0.9221346974372864,0
1.0,0.998398095369339,0
1.0,0.998398095369339,0
1.0,0.9983353316783905,0
0.8333333333333334,0.9574843347072601,1
0.5,0.028386473655700684,1
0.8333333333333334,0.9707558453083038,0
0.6666666666666666,0.22500675916671753,1
0.8333333333333334,0.9780314266681671,0
0.3333333333333333,0.008570432662963867,1
1.0,0.9992622435092926,0
1.0,0.9989965856075287,0
1.0,0.9984479248523712,0
0.6666666666666666,0.20896369218826294,1
0.3333333333333333,0.008570432662963867,1
0.14285714285714285,0.0085410475730896,1
0.8571428571428571,0.9818809926509857,0
0.8571428571428571,0.9796450138092041,0
0.8571428571428571,0.9848513603210449,0
0.5714285714285714,0.052080392837524414,1
0.8571428571428571,0.9935080707073212,0
1.0,0.9993335902690887,0
1.0,0.999461829662323,0
1.0,0.9994482696056366,0
0.2857142857142857,0.008570432662963867,1
0.5714285714285714,0.07825058698654175,1
1.0,0.9995895326137543,0
0.42857142857142855,0.008570432662963867,1
0.8571428571428571,0.9899910390377045,0
0.7142857142857143,0.7426916062831879,0
1.0,0.9997661113739014,0
0.2857142857142857,0.008554995059967041,1
0.8571428571428571,0.9508193731307983,0
1.0,0.9993097484111786,0
0.5714285714285714,0.06608593463897705,0
0.5714285714285714,0.07825058698654175,1
0.8571428571428571,0.9848513603210449,0
1.0,0.9997661113739014,0
0.7142857142857143,0.7014291286468506,1
0.8571428571428571,0.9904604852199554,0
0.14285714285714285,0.008285105228424072,1
1.0,0.9993005096912384,0
0.8571428571428571,0.9849625825881958,0
0.5714285714285714,0.06608593463897705,1
0.8571428571428571,0.9829756319522858,0
1.0,0.9994169175624847,0
1.0,0.9993335902690887,0
0.8571428571428571,0.9876354038715363,0
0.7142857142857143,0.7014291286468506,0
0.2857142857142857,0.008554995059967041,1
1.0,0.9990783631801605,0
0.8571428571428571,0.9586674571037292,0
0.42857142857142855,0.008570432662963867,1
1.0,0.9987335503101349,0
0.42857142857142855,0.008570432662963867,1
1.0,0.9993173182010651,0
1.0,0.9982488453388214,0
0.5714285714285714,0.03759205341339111,1
0.42857142857142855,0.008570432662963867,1
1.0,0.9989693462848663,0
0.7142857142857143,0.43265295028686523,1
0.8571428571428571,0.9848513603210449,0
0.8571428571428571,0.9853166341781616,0
1.0,0.9993173182010651,0
0.7142857142857143,0.6933114528656006,0
0.5714285714285714,0.03759205341339111,1
0.8571428571428571,0.9767541885375977,0
0.5714285714285714,0.04314678907394409,1
0.7142857142857143,0.7014291286468506,0
0.5714285714285714,0.021929144859313965,1
0.42857142857142855,0.008570432662963867,1
0.7142857142857143,0.7426916062831879,0
0.42857142857142855,0.008570432662963867,1
0.2857142857142857,0.008570432662963867,1
