direct_tv,indirect_tv,status
1.0,0.9951041340827942,0
0.8,0.923981249332428,0
0.8,0.9605807363986969,0
0.8,0.9815777838230133,0
0.8,0.5530658662319183,1
0.4,0.13528704643249512,1
1.0,0.9953260123729706,0
1.0,0.997353196144104,0
0.8,0.9975675046443939,0
1.0,0.9421490728855133,0
0.8,0.9844453036785126,0
0.2,0.0011293888092041016,1
0.2,0.03326845169067383,1
0.6,0.8893815875053406,0
1.0,0.9988279640674591,0
0.8,0.9782421588897705,0
0.8,0.9780271351337433,0
0.8,0.9752354025840759,1
1.0,0.9998145699501038,0
0.6,0.69120854139328,0
1.0,0.9995567798614502,0
1.0,0.9951041340827942,0
0.0,0.00011867284774780273,1
0.6,0.49369317293167114,1
1.0,0.9998063147068024,0
0.8,0.9937957525253296,0
0.6,0.6621853709220886,0
1.0,0.9998145699501038,0
1.0,0.9984469711780548,0
1.0,0.9995307922363281,0
1.0,0.9995235800743103,0
0.8,0.9975675046443939,0
0.8,0.9492999613285065,0
0.8,0.9857171475887299,0
0.4,0.060802578926086426,1
1.0,0.9674949049949646,0
0.6,0.5871727168560028,1
0.8,0.9975675046443939,0
1.0,0.9977476596832275,0
1.0,0.9959886968135834,0
1.0,0.9997059404850006,0
0.8,0.9930482804775238,0
1.0,0.9951041340827942,0
0.8,0.9913674294948578,0
1.0,0.9981646835803986,0
0.6,0.8247033953666687,0
0.8,0.9930482804775238,0
1.0,0.9994244277477264,0
1.0,0.9984469711780548,0
1.0,0.9995307922363281,0
1.0,0.997353196144104,0
1.0,0.9981646835803986,0
0.6,0.8247033953666687,0
1.0,0.9951041340827942,0
1.0,0.9995307922363281,0
1.0,0.9926660060882568,0
1.0,0.9955326914787292,0
1.0,0.999815434217453,0
0.4,0.11750632524490356,0
0.6,0.6349735260009766,0
0.8,0.9981085956096649,0
0.8,0.9988361299037933,0
1.0,0.97967728972435,0
1.0,0.9995307922363281,0
0.6,0.8730632662773132,0
0.6,0.46933943033218384,1
1.0,0.9996691644191742,0
0.8,0.931695431470871,0
0.8,0.9913674294948578,0
1.0,0.9936316311359406,0
0.4,0.5001979768276215,0
1.0,0.9984469711780548,0
0.8,0.9913674294948578,0
1.0,0.9981646835803986,0
1.0,0.9953260123729706,0
0.2,0.0019598007202148438,1
0.2,0.003309488296508789,1
0.8,0.9782421588897705,0
0.8,0.9952270090579987,0
1.0,0.9988279640674591,0
1.0,0.9992980659008026,0
0.8,0.9914409220218658,0
0.8,0.9938749969005585,0
0.8,0.9724792838096619,0
1.0,0.9984469711780548,0
0.8,0.9788098633289337,0
1.0,0.9997059404850006,0
1.0,0.9981646835803986,0
0.8,0.9605807363986969,0
0.8,0.9981085956096649,0
1.0,0.9981646835803986,0
1.0,0.9936316311359406,0
1.0,0.9979558289051056,0
1.0,0.9988617300987244,0
1.0,0.999755322933197,0
1.0,0.9992980659008026,0
1.0,0.9995567798614502,0
0.6,0.69120854139328,1
0.8,0.9927205443382263,0
1.0,0.9990442097187042,0
1.0,0.9971130192279816,0
0.8333333333333334,0.9545915722846985,0
0.8333333333333334,0.9757521152496338,0
0.8333333333333334,0.9893513321876526,0
0.6666666666666666,0.5462453365325928,1
0.3333333333333333,0.023140788078308105,1
1.0,0.997296929359436,0
1.0,0.9984791278839111,0
0.8333333333333334,0.9992100596427917,0
1.0,0.9657152891159058,0
0.8333333333333334,0.9949034452438354,0
0.16666666666666666,0.00032657384872436523,1
0.16666666666666666,0.008498966693878174,1
0.6666666666666666,0.9385788440704346,0
1.0,0.9993231296539307,0
0.8333333333333334,0.9867238402366638,0
0.8333333333333334,0.9870711266994476,0
0.8333333333333334,0.9855549335479736,1
1.0,0.9998965206905268,0
0.6666666666666666,0.8734861016273499,0
1.0,0.9997529685497284,0
1.0,0.9971130192279816,0
0.0,3.421306610107422e-05,1
0.6666666666666666,0.6373218595981598,1
1.0,0.9998929109206074,0
0.8333333333333334,0.9971142113208771,0
0.5,0.15475744009017944,0
1.0,0.9998965206905268,0
0.8333333333333334,0.996455579996109,0
1.0,0.9997384250164032,0
1.0,0.9997222125530243,0
0.8333333333333334,0.9992100596427917,0
0.8333333333333334,0.9700955450534821,0
0.8333333333333334,0.9951038956642151,0
0.3333333333333333,0.008902192115783691,1
1.0,0.9810965359210968,0
0.5,0.13059085607528687,1
0.8333333333333334,0.9992100596427917,0
1.0,0.9988065361976624,0
1.0,0.9986959397792816,0
1.0,0.9998433589935303,0
0.8333333333333334,0.9977355301380157,0
1.0,0.9971130192279816,0
0.8333333333333334,0.997138261795044,0
1.0,0.9989765286445618,0
0.6666666666666666,0.9307580590248108,0
0.8333333333333334,0.9977355301380157,0
0.8333333333333334,0.9942004084587097,0
1.0,0.9991030395030975,0
0.8333333333333334,0.9974022209644318,0
1.0,0.9984791278839111,0
1.0,0.9989765286445618,0
0.6666666666666666,0.9307580590248108,0
1.0,0.9971130192279816,0
1.0,0.9997384250164032,0
1.0,0.995736688375473,0
1.0,0.9974295198917389,0
0.8333333333333334,0.9993859827518463,0
0.5,0.29399996995925903,0
0.6666666666666666,0.8429016768932343,0
0.8333333333333334,0.9993859827518463,0
0.8333333333333334,0.9994298219680786,0
1.0,0.9881483018398285,0
0.8333333333333334,0.9974022209644318,0
0.6666666666666666,0.9518325924873352,0
0.5,0.07535278797149658,1
1.0,0.9998895488388371,0
0.8333333333333334,0.9760864973068237,0
0.8333333333333334,0.997138261795044,0
1.0,0.9963143467903137,0
0.5,0.7553138136863708,0
1.0,0.9991030395030975,0
0.8333333333333334,0.997138261795044,0
1.0,0.9989765286445618,0
0.8333333333333334,0.9888371825218201,0
0.3333333333333333,0.00592273473739624,1
0.3333333333333333,0.008553743362426758,1
0.8333333333333334,0.9867238402366638,0
0.8333333333333334,0.9984475672245026,0
1.0,0.9993231296539307,0
1.0,0.9995947480201721,0
0.8333333333333334,0.997162789106369,0
0.8333333333333334,0.996455579996109,0
0.6666666666666666,0.7772268056869507,0
1.0,0.9991030395030975,0
0.8333333333333334,0.9924542605876923,0
1.0,0.9998433589935303,0
1.0,0.9989765286445618,0
0.8333333333333334,0.9757521152496338,0
