direct_tv,indirect_tv,status
0.8,0.954354465007782,0
0.8,0.8415609896183014,0
1.0,0.9868892133235931,0
0.8,0.8530011475086212,0
0.8,0.7717711329460144,1
1.0,0.9946042895317078,0
0.8,0.8126779794692993,1
0.6,0.4471144676208496,0
1.0,0.995338648557663,0
0.6,0.4835212826728821,0
1.0,0.9933262765407562,0
0.8,0.9295569062232971,0
0.8,0.8374301791191101,0
1.0,0.9955500066280365,0
0.6,0.4452356696128845,0
0.8,0.8525508046150208,0
1.0,0.9946042895317078,0
1.0,0.9589077830314636,0
0.8,0.9484812021255493,0
0.8,0.7724295854568481,0
1.0,0.9933262765407562,0
0.6,0.5484105944633484,1
0.8,0.9425349831581116,0
1.0,0.9955500066280365,0
1.0,0.996246337890625,0
0.8,0.9484812021255493,0
0.8,0.8132469654083252,0
0.8,0.8783436119556427,0
0.8,0.9155711829662323,0
1.0,0.995844155550003,0
0.8,0.946752518415451,0
0.8,0.9295569062232971,1
0.8,0.8161150217056274,0
0.6,0.5433246791362762,0
0.8,0.9348276853561401,0
0.6,0.45243775844573975,1
0.8,0.946752518415451,0
0.4,0.43757784366607666,1
0.8,0.8161150217056274,0
1.0,0.9946042895317078,0
1.0,0.9868892133235931,0
0.6,0.5456624031066895,0
1.0,0.9904455840587616,0
0.8,0.917900800704956,0
1.0,0.9623214304447174,0
1.0,0.9933262765407562,0
0.6,0.4576404094696045,1
0.6,0.4851446747779846,1
1.0,0.9878526329994202,0
1.0,0.9894249439239502,1
0.6,0.4851446747779846,1
1.0,0.9965035915374756,0
0.8,0.8678365051746368,0
1.0,0.9904455840587616,0
0.8,0.8525508046150208,0
1.0,0.9927880465984344,0
0.8,0.8132469654083252,0
0.8,0.9484812021255493,1
0.8,0.8415609896183014,0
0.4,0.49624091386795044,1
1.0,0.9482032656669617,0
0.6,0.5433246791362762,0
0.8,0.8056103587150574,0
0.8,0.8194922506809235,0
0.8,0.9295569062232971,0
0.6,0.5181310176849365,0
1.0,0.9894249439239502,0
0.8,0.9348276853561401,0
0.6,0.5456624031066895,0
1.0,0.995844155550003,0
0.8,0.9348276853561401,0
0.8,0.8374301791191101,0
0.8,0.8056103587150574,0
0.8,0.5786148011684418,0
0.4,0.43757784366607666,0
1.0,0.9834819138050079,0
0.8,0.5786148011684418,1
0.8,0.9484812021255493,0
1.0,0.995844155550003,0
0.6,0.4835212826728821,0
0.8,0.8436983525753021,1
0.8,0.8779432475566864,0
1.0,0.9849457740783691,0
0.8,0.946752518415451,0
1.0,0.9701998233795166,0
1.0,0.9965035915374756,0
1.0,0.9881452023983002,1
0.8,0.8779432475566864,1
0.8,0.8530011475086212,0
0.8,0.7331446409225464,1
0.6,0.5456624031066895,1
0.6,0.553318589925766,1
0.8,0.8779432475566864,0
0.6,0.5484105944633484,0
0.6,0.4851446747779846,0
0.8,0.9425349831581116,0
1.0,0.9927880465984344,0
1.0,0.995844155550003,0
1.0,0.9865586459636688,0
0.0,0.4418979287147522,1
0.8333333333333334,0.9764533340930939,0
0.8333333333333334,0.9185866117477417,0
1.0,0.9933464825153351,0
0.6666666666666666,0.5688833892345428,0
0.6666666666666666,0.5428410172462463,1
0.8333333333333334,0.9670810401439667,0
0.8333333333333334,0.9010134637355804,1
0.6666666666666666,0.43747180700302124,0
1.0,0.9976034760475159,0
0.6666666666666666,0.49262088537216187,0
1.0,0.9964426755905151,0
0.6666666666666666,0.6328697204589844,0
0.8333333333333334,0.9108487963676453,0
1.0,0.9976303577423096,0
0.6666666666666666,0.555045485496521,0
0.6666666666666666,0.45590466260910034,0
1.0,0.9971255362033844,0
1.0,0.9788510203361511,0
0.8333333333333334,0.9733441174030304,0
0.8333333333333334,0.8768692910671234,0
1.0,0.9964426755905151,0
0.6666666666666666,0.5731256008148193,1
