direct_tv,indirect_tv,status
0.6,0.5733951330184937,1
0.8,0.8709942996501923,0
0.6,0.5790998041629791,0
0.8,0.7166602611541748,0
0.4,0.5186282694339752,1
0.8,0.7558690011501312,0
1.0,0.9090155363082886,0
1.0,0.8757888972759247,0
1.0,0.9482012987136841,0
0.4,0.49630552530288696,1
0.4,0.49754267930984497,1
0.8,0.9299421012401581,0
0.4,0.5250431597232819,0
0.6,0.668150782585144,0
0.8,0.9285290837287903,0
0.6,0.5713707208633423,0
0.8,0.8247643709182739,0
1.0,0.8839123249053955,0
0.8,0.9235321581363678,0
1.0,0.960608571767807,0
0.4,0.5169114172458649,0
1.0,0.960608571767807,0
1.0,0.9482012987136841,0
0.4,0.518096923828125,0
0.4,0.506767213344574,0
1.0,0.9228561818599701,0
0.6,0.6042927503585815,1
0.6,0.5925218164920807,0
0.6,0.572192519903183,1
1.0,0.9228561818599701,0
1.0,0.9442931413650513,0
0.6,0.6210425794124603,0
0.8,0.8247643709182739,1
0.8,0.8889681398868561,0
0.8,0.9257056713104248,0
0.8,0.8477602005004883,0
0.6,0.5737897455692291,0
1.0,0.9194476008415222,0
0.6,0.568392813205719,0
0.8,0.7166602611541748,0
0.6,0.572192519903183,0
1.0,0.9135676920413971,0
1.0,0.8757888972759247,1
1.0,0.9135676920413971,0
0.4,0.5233281254768372,1
1.0,0.9425974190235138,0
0.6,0.5704206824302673,1
0.6,0.5713707208633423,0
0.6,0.707676351070404,0
0.8,0.8522457480430603,0
1.0,0.9412551522254944,0
0.8,0.826308399438858,0
0.8,0.8699824810028076,0
1.0,0.9215076565742493,1
0.6,0.5733951330184937,1
0.8,0.7863856852054596,0
0.8,0.9522031843662262,0
0.4,0.5076417326927185,1
1.0,0.8817871510982513,1
0.2,0.40349507331848145,1
1.0,0.9568249583244324,0
0.4,0.506767213344574,0
0.8,0.8868784010410309,0
0.8,0.8517087697982788,0
0.8,0.9257056713104248,0
0.6,0.5761722028255463,1
0.8,0.9235321581363678,1
0.8,0.9356683492660522,0
1.0,0.9243064224720001,0
0.4,0.49630552530288696,1
1.0,0.8839123249053955,0
1.0,0.9568249583244324,0
0.8,0.8142359256744385,0
1.0,0.9399035274982452,0
1.0,0.8839123249053955,0
1.0,0.9228561818599701,0
0.8,0.8247643709182739,0
1.0,0.9205628335475922,0
1.0,0.9228561818599701,0
1.0,0.9495663940906525,0
0.4,0.5229801833629608,1
0.6,0.5668689608573914,1
1.0,0.940207451581955,0
0.8,0.8889681398868561,0
0.6,0.6273776590824127,1
0.8,0.8477602005004883,0
0.6,0.6545146107673645,0
0.6,0.5692024230957031,0
1.0,0.961097240447998,0
1.0,0.9710939824581146,0
1.0,0.938293844461441,0
0.8,0.7866182923316956,1
0.6,0.5733951330184937,0
0.6,0.5713707208633423,0
0.8,0.8709942996501923,1
0.6,0.5761722028255463,0
0.6,0.5713707208633423,1
0.4,0.518096923828125,1
0.6,0.5692024230957031,1
0.6,0.5776551067829132,0
0.6666666666666666,0.5862701237201691,1
0.8333333333333334,0.9113454818725586,0
0.5,0.5317527055740356,0
0.8333333333333334,0.7784675657749176,0
0.5,0.5287770330905914,1
0.6666666666666666,0.5791501700878143,0
1.0,0.9303033649921417,0
1.0,0.904030054807663,0
0.8333333333333334,0.9113454818725586,0
0.5,0.5193677544593811,1
0.5,0.5206029415130615,1
0.8333333333333334,0.9518671035766602,0
0.5,0.5351778864860535,0
0.6666666666666666,0.7541950047016144,0
0.6666666666666666,0.7541950047016144,0
0.6666666666666666,0.5838658809661865,0
0.8333333333333334,0.8739306330680847,0
1.0,0.9104953706264496,0
0.8333333333333334,0.9416415393352509,0
1.0,0.9702205061912537,0
0.3333333333333333,0.45555567741394043,0
0.8333333333333334,0.9627936780452728,0
1.0,0.9607170522212982,0
0.5,0.5286903083324432,0
0.5,0.527504563331604,0
1.0,0.9411154985427856,0
0.6666666666666666,0.6664397418498993,1
0.6666666666666666,0.6529577374458313,0
0.6666666666666666,0.5915577411651611,1
0.8333333333333334,0.8930941224098206,0
1.0,0.9577109813690186,0
0.6666666666666666,0.7001562118530273,0
0.8333333333333334,0.8739306330680847,1
0.8333333333333334,0.9181397557258606,0
0.6666666666666666,0.6799888908863068,0
0.8333333333333334,0.8930941224098206,0
0.6666666666666666,0.5889191627502441,0
1.0,0.9384597837924957,0
0.6666666666666666,0.578345388174057,0
0.8333333333333334,0.7784675657749176,0
0.6666666666666666,0.5915577411651611,0
1.0,0.9338679015636444,0
1.0,0.904030054807663,1
1.0,0.9338679015636444,0
0.5,0.5334669649600983,1
0.8333333333333334,0.94572514295578,0
0.5,0.5190058350563049,1
0.6666666666666666,0.5838658809661865,0
0.6666666666666666,0.7827428877353668,0
0.8333333333333334,0.8976823687553406,0
1.0,0.9553702473640442,0
0.6666666666666666,0.5862701237201691,0
0.8333333333333334,0.9087924361228943,0
0.8333333333333334,0.9256939888000488,1
0.6666666666666666,0.5862701237201691,1
0.6666666666666666,0.5799680352210999,0
0.8333333333333334,0.9637888967990875,0
0.3333333333333333,0.44071847200393677,1
1.0,0.9088066220283508,1
0.3333333333333333,0.4259498119354248,1
1.0,0.9673287868499756,0
0.5,0.527504563331604,0
0.8333333333333334,0.9211023151874542,0
0.8333333333333334,0.8970861732959747,0
0.6666666666666666,0.6799888908863068,0
0.6666666666666666,0.6121724843978882,1
0.6666666666666666,0.7402055859565735,1
0.8333333333333334,0.9463881254196167,0
0.8333333333333334,0.8072504103183746,0
0.5,0.5193677544593811,1
1.0,0.9104953706264496,0
1.0,0.9673287868499756,0
0.8333333333333334,0.8623028099536896,0
1.0,0.9543275237083435,0
0.8333333333333334,0.7784675657749176,0
0.8333333333333334,0.8930941224098206,0
0.8333333333333334,0.8739306330680847,0
1.0,0.9393292963504791,0
1.0,0.9411154985427856,0
1.0,0.9617655575275421,0
0.5,0.5331197679042816,1
0.6666666666666666,0.5757921636104584,1
1.0,0.9545620381832123,0
0.8333333333333334,0.9181397557258606,0
0.6666666666666666,0.7119678258895874,1
0.8333333333333334,0.8930941224098206,0
0.6666666666666666,0.7402055859565735,0
0.6666666666666666,0.5791501700878143,0
1.0,0.9705936014652252,0
0.8333333333333334,0.972713977098465,0
0.8333333333333334,0.9416415393352509,0
0.8333333333333334,0.8397647142410278,1
0.6666666666666666,0.5862701237201691,0
0.6666666666666666,0.5838658809661865,0
0.8333333333333334,0.9113454818725586,1
0.6666666666666666,0.6121724843978882,0
0.5,0.5249156057834625,1
0.5,0.5286903083324432,1
0.6666666666666666,0.5791501700878143,1
0.5,0.5310362577438354,0
0.5714285714285714,0.5367027223110199,1
0.8571428571428571,0.9386789202690125,0
0.5714285714285714,0.5418692231178284,0
0.8571428571428571,0.8317101299762726,0
0.5714285714285714,0.538902074098587,1
0.7142857142857143,0.5939096808433533,0
1.0,0.9469013810157776,0
1.0,0.9263899624347687,0
0.8571428571428571,0.9386789202690125,0
0.42857142857142855,0.4523187279701233,1
0.5714285714285714,0.5312198400497437,1
0.8571428571428571,0.967157393693924,0
0.5714285714285714,0.5452836751937866,0
0.5714285714285714,0.544861227273941,0
0.5714285714285714,0.544861227273941,0
0.7142857142857143,0.6133618056774139,0
0.8571428571428571,0.9116816818714142,0
1.0,0.9314630627632141,0
0.8571428571428571,0.9556681513786316,0
1.0,0.9775418639183044,0
0.42857142857142855,0.4785977005958557,0
0.8571428571428571,0.97188800573349,0
1.0,0.9703033566474915,0
0.5714285714285714,0.5388155877590179,0
0.42857142857142855,0.46270495653152466,0
1.0,0.9552624523639679,0
0.7142857142857143,0.7513380348682404,1
0.7142857142857143,0.7381293177604675,0
0.5714285714285714,0.5354804992675781,1
0.8571428571428571,0.9255952835083008,0
1.0,0.968006432056427,0
0.5714285714285714,0.5375941395759583,0
0.8571428571428571,0.9116816818714142,1
0.7142857142857143,0.6757192611694336,0
0.7142857142857143,0.7611005902290344,0
0.7142857142857143,0.644736647605896,0
0.5714285714285714,0.537103921175003,0
1.0,0.9532131552696228,0
0.7142857142857143,0.6328080892562866,0
0.8571428571428571,0.8317101299762726,0
0.5714285714285714,0.5354804992675781,0
1.0,0.9496629238128662,0
1.0,0.9263899624347687,1
1.0,0.9496629238128662,0
0.5714285714285714,0.5435782074928284,1
0.8571428571428571,0.9588131308555603,0
0.42857142857142855,0.45195960998535156,1
0.7142857142857143,0.6133618056774139,0
0.5714285714285714,0.5457725524902344,0
0.8571428571428571,0.9288996756076813,0
1.0,0.9662154614925385,0
0.5714285714285714,0.5367027223110199,0
0.8571428571428571,0.9349814057350159,0
0.8571428571428571,0.9433228075504303,1
0.5714285714285714,0.5367027223110199,1
0.7142857142857143,0.6015425622463226,0
0.8571428571428571,0.9726468920707703,0
0.2857142857142857,0.37588226795196533,1
1.0,0.9301395118236542,1
0.2857142857142857,0.36184370517730713,1
0.8571428571428571,0.9691530466079712,0
0.5714285714285714,0.5367027223110199,0
0.8571428571428571,0.94560706615448,0
0.7142857142857143,0.6383638381958008,0
0.7142857142857143,0.7611005902290344,0
0.7142857142857143,0.6757192611694336,1
0.7142857142857143,0.8128014206886292,1
0.8571428571428571,0.9593231379985809,0
0.8571428571428571,0.8548651039600372,0
0.5714285714285714,0.5332854390144348,1
1.0,0.9314630627632141,0
0.8571428571428571,0.9691530466079712,0
0.8571428571428571,0.9003670811653137,0
1.0,0.9654170274734497,0
0.8571428571428571,0.8317101299762726,0
0.8571428571428571,0.9255952835083008,0
0.8571428571428571,0.9116816818714142,0
1.0,0.9538843333721161,0
1.0,0.9552624523639679,0
0.8571428571428571,0.9636330306529999,0
0.42857142857142855,0.486549973487854,1
0.5714285714285714,0.5286182165145874,1
1.0,0.9655965864658356,0
0.8571428571428571,0.9374397397041321,0
0.7142857142857143,0.7769523859024048,1
0.8571428571428571,0.9255952835083008,0
0.7142857142857143,0.8128014206886292,0
0.7142857142857143,0.5939096808433533,0
1.0,0.9778253138065338,0
0.8571428571428571,0.9794352948665619,0
0.8571428571428571,0.9556681513786316,0
0.8571428571428571,0.8805361092090607,1
0.5714285714285714,0.5367027223110199,0
0.7142857142857143,0.6133618056774139,0
