direct_tv,indirect_tv,status
1.0,0.9754939675331116,0
0.8,0.9572160542011261,0
1.0,0.9854860305786133,0
0.6,0.8782784938812256,0
0.8,0.9587717056274414,0
0.4,0.36000949144363403,0
0.8,0.8847722113132477,1
1.0,0.9886301457881927,0
0.8,0.9058286249637604,0
0.2,0.11530411243438721,1
1.0,0.9782673120498657,0
0.6,0.9248557686805725,0
0.6,0.8259317874908447,0
1.0,0.9900290071964264,0
0.4,0.5739671587944031,0
0.6,0.5607665479183197,1
1.0,0.9886301457881927,0
0.8,0.947465181350708,0
0.6,0.809936136007309,0
0.8,0.8996938467025757,0
1.0,0.9924333691596985,0
0.8,0.9058286249637604,0
0.8,0.9102563261985779,0
0.8,0.8235321342945099,0
0.6,0.7271777987480164,1
0.6,0.5225189030170441,0
0.4,0.5739671587944031,0
0.2,0.11219394207000732,1
0.4,0.40413898229599,1
1.0,0.9826639592647552,0
0.4,0.3264973759651184,0
0.8,0.916816383600235,0
1.0,0.9960954189300537,0
0.8,0.9331842660903931,0
0.8,0.9249979555606842,0
0.4,0.528803139925003,0
0.4,0.31324589252471924,1
0.8,0.9404535889625549,0
1.0,0.9776460826396942,0
0.6,0.7289896905422211,0
1.0,0.9924333691596985,0
0.4,0.38870781660079956,1
1.0,0.9973266124725342,0
0.4,0.4987753629684448,1
0.4,0.5098346769809723,1
0.6,0.560885488986969,0
1.0,0.9754939675331116,0
0.4,0.16476309299468994,1
0.6,0.809936136007309,0
0.8,0.916816383600235,0
1.0,0.9960954189300537,0
1.0,0.9964716136455536,0
0.8,0.9386488199234009,0
1.0,0.9973266124725342,0
1.0,0.9782673120498657,0
0.8,0.9243426322937012,0
1.0,0.9634896218776703,1
1.0,0.9821319580078125,0
0.8,0.9058286249637604,0
0.6,0.6931045651435852,0
0.6,0.674470454454422,0
0.8,0.9421671330928802,0
0.8,0.9684730768203735,0
0.4,0.3102661967277527,1
0.6,0.674470454454422,0
1.0,0.9884633719921112,0
1.0,0.9884633719921112,0
0.8,0.9421671330928802,0
1.0,0.9884633719921112,0
0.8,0.916816383600235,0
0.4,0.36000949144363403,1
0.6,0.4598718285560608,0
0.4,0.2847638726234436,1
0.2,0.5513888895511627,0
0.6,0.514263391494751,0
0.6,0.529155045747757,0
0.8,0.9386488199234009,0
1.0,0.9831110239028931,0
0.8,0.9442501664161682,0
0.8,0.916816383600235,0
0.8,0.9228173792362213,0
1.0,0.9941218793392181,0
1.0,0.9826639592647552,0
0.8,0.8968595266342163,0
0.6,0.5593256056308746,1
0.4,0.528803139925003,1
1.0,0.9960954189300537,0
0.8,0.9684730768203735,0
0.8,0.9243426322937012,1
0.4,0.5739671587944031,1
0.8,0.9102563261985779,0
0.8,0.9597152471542358,1
0.4,0.528803139925003,1
0.4,0.6291799545288086,1
0.8,0.9514394998550415,0
0.6,0.674470454454422,0
0.6,0.5607665479183197,0
0.6,0.5509067177772522,0
0.6,0.560885488986969,1
0.6,0.6931045651435852,0
1.0,0.9870681166648865,0
0.8333333333333334,0.9773042798042297,0
0.8333333333333334,0.9595746397972107,0
0.6666666666666666,0.932829350233078,0
0.6666666666666666,0.8904688954353333,0
0.5,0.4582741856575012,0
0.8333333333333334,0.9366228580474854,1
0.8333333333333334,0.9681504666805267,0
0.8333333333333334,0.9468671679496765,0
0.3333333333333333,0.1638796329498291,1
1.0,0.9885893166065216,0
0.6666666666666666,0.9594951868057251,0
0.5,0.5226245522499084,0
1.0,0.994794487953186,0
0.5,0.5457907617092133,0
0.6666666666666666,0.7578194439411163,1
1.0,0.9939327239990234,0
0.6666666666666666,0.8631053566932678,0
0.6666666666666666,0.8928007483482361,0
0.8333333333333334,0.9437368810176849,0
1.0,0.9959779381752014,0
0.8333333333333334,0.9468671679496765,0
0.8333333333333334,0.9512710571289062,0
0.8333333333333334,0.9022056758403778,0
0.5,0.4582741856575012,1
0.6666666666666666,0.7720148265361786,0
0.5,0.5457907617092133,0
0.16666666666666666,0.07567965984344482,1
0.5,0.5049454867839813,1
0.8333333333333334,0.9541009366512299,0
0.5,0.3555150628089905,0
0.8333333333333334,0.9453485012054443,0
0.8333333333333334,0.9889114797115326,0
0.8333333333333334,0.9641333222389221,0
0.6666666666666666,0.8075087368488312,0
0.5,0.5227085947990417,0
0.5,0.40686124563217163,1
0.6666666666666666,0.8445942401885986,0
1.0,0.9876290559768677,0
0.6666666666666666,0.8500264883041382,0
1.0,0.9959779381752014,0
0.3333333333333333,0.2917764186859131,1
0.8333333333333334,0.9923906326293945,0
0.3333333333333333,0.39199739694595337,1
0.3333333333333333,0.40259093046188354,1
0.6666666666666666,0.7661846578121185,0
1.0,0.9870681166648865,0
0.3333333333333333,0.11332368850708008,1
